Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
ActorCritic,pro11_bcf_p1,0.9,0.0001,0.2,1.0,0.8888888888888888,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.05,0.0001,0.1,1.0,0.4137931034482758,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.1,0.0001,0.05,1.0,0.7037037037037037,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.2,0.0001,0.9,1.0,0.5833333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.3,0.1,0.5,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.4,0.0001,0.1,1.0,0.6111111111111112,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.5,0.001,0.1,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.6,0.001,0.1,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.7,0.0001,0.99,1.0,0.7777777777777778,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.8,0.0001,0.9,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu14_bcf_p1,0.9,0.0001,0.2,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.05,0.0001,0.2,1.0,0.238095238095238,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.1,0.0001,0.2,1.0,0.2,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.2,0.1,0.8,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.3,0.001,0.2,1.0,0.25,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.4,0.001,0.1,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.5,0.0001,0.99,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.6,0.0001,0.8,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.7,0.001,0.05,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.8,0.001,0.05,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu19_bde_p1,0.9,0.0001,0.8,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.05,0.0001,0.05,1.0,0.54,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.1,0.001,0.5,1.0,0.6595744680851063,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.2,0.01,0.05,1.0,0.6190476190476191,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.3,0.0001,0.99,1.0,0.6486486486486487,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.4,0.0001,0.05,1.0,0.71875,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.5,0.1,0.2,1.0,0.7692307692307693,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.6,0.001,0.05,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.7,0.001,0.8,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.8,0.0001,0.9,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro7_bde_p1,0.9,0.001,0.05,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.05,0.0001,0.05,1.0,0.3,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.1,0.001,0.2,1.0,0.6052631578947368,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.2,0.0001,0.1,1.0,0.5294117647058824,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.3,0.0001,0.99,1.0,0.5333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.4,0.001,0.05,1.0,0.6538461538461539,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.5,0.001,0.05,1.0,0.5714285714285714,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.6,0.1,0.5,1.0,0.7058823529411765,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.7,0.0001,0.1,1.0,0.6153846153846154,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.8,0.001,0.99,1.0,0.4444444444444444,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu18_bde_p1,0.9,0.0001,0.9,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.05,0.0001,0.1,1.0,0.5294117647058824,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.1,0.0001,0.2,1.0,0.375,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.2,0.0001,0.1,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.3,0.1,0.1,1.0,0.4166666666666667,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.4,0.0001,0.05,1.0,0.5454545454545454,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.5,0.0001,0.9,1.0,0.5555555555555556,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.6,0.001,0.05,1.0,0.4285714285714285,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.7,0.0001,0.9,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.8,0.0001,0.2,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu20_bdf_p1,0.9,0.0001,0.05,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.05,0.001,0.1,1.0,0.7358490566037735,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.1,0.001,0.05,1.0,0.73,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.2,0.0001,0.8,1.0,0.7303370786516854,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.3,0.1,0.1,1.0,0.7307692307692307,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.4,0.0001,0.2,1.0,0.6865671641791045,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.5,0.0001,0.99,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.6,0.0001,0.2,1.0,0.7777777777777778,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.7,0.0001,0.1,1.0,0.7941176470588235,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.8,0.1,0.2,1.0,0.9130434782608696,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,pro27_bcf_p1,0.9,0.0001,0.99,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.05,0.0001,0.5,1.0,0.5423728813559322,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.1,0.0001,0.05,1.0,0.5178571428571429,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.2,0.0001,0.05,1.0,0.54,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.3,0.0001,0.9,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.4,0.0001,0.9,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.5,0.0001,0.5,1.0,0.4838709677419355,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.6,0.0001,0.8,1.0,0.48,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.7,0.1,0.5,1.0,0.5789473684210527,"[None, None, None]",0.0,0.0,Focused,p1,,,,
ActorCritic,stu12_bdf_p1,0.8,0.001,0.05,1.0,0.6153846153846154,"[None, None, None]",0.0,0.0,Focused,p1,,,,
