Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro1_bcf_p1,0.4,0.0001,0.05,1,0.2222222222222222,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.5,0.1,0.5,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.6,0.001,0.5,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.7,0.001,0.1,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.8,0.0001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.9,0.1,0.5,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.05,0.0001,0.05,1,0.40625,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.1,0.0001,0.9,1,0.4666666666666667,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.2,0.001,0.05,1,0.48148148148148145,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.3,0.0001,0.8,1,0.5416666666666666,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.4,0.0001,0.5,1,0.65,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.5,0.0001,0.8,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.6,0.0001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.7,0.1,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.8,0.0001,0.05,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.9,0.001,0.9,1,0.25,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.05,0.0001,0.05,1,0.4722222222222222,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.1,0.0001,0.8,1,0.5588235294117647,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.2,0.001,0.5,1,0.6333333333333333,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.3,0.0001,0.9,1,0.46153846153846156,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.4,0.0001,0.5,1,0.34782608695652173,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.5,0.1,0.2,1,0.6842105263157895,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.6,0.1,0.9,1,0.5333333333333333,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.7,0.0001,0.9,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.8,0.001,0.05,1,0.125,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.9,0.001,0.9,1,0.5,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.05,0.0001,0.05,1,0.7368421052631579,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.1,0.0001,0.5,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.2,0.0001,0.05,1,0.6875,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.3,0.001,0.1,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.4,0.001,0.2,1,0.75,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.5,0.0001,0.9,1,0.7,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.6,0.0001,0.1,1,0.625,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.7,0.0001,0.99,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.8,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.9,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.05,0.0001,0.05,1,0.5172413793103449,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.1,0.0001,0.2,1,0.45454545454545453,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.2,0.0001,0.2,1,0.6122448979591837,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.3,0.001,0.5,1,0.5813953488372093,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.4,0.001,0.8,1,0.5675675675675675,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.5,0.0001,0.9,1,0.5161290322580645,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.6,0.001,0.1,1,0.52,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.7,0.001,0.8,1,0.631578947368421,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.8,0.001,0.05,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,pro19_bcf_p1,0.9,0.001,0.5,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.05,0.0001,0.05,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.1,0.0001,0.2,1,0.6774193548387096,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.2,0.01,0.1,1,0.6428571428571429,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.3,0.0001,0.2,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.4,0.0001,0.2,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.5,0.0001,0.1,1,0.5294117647058824,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.6,0.1,0.9,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.7,0.001,0.9,1,0.5454545454545454,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.8,0.5,0.1,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro30_bde_p1,0.9,0.1,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.05,0.0001,0.1,1,0.40625,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.1,0.0001,0.2,1,0.36666666666666664,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.2,0.1,0.05,1,0.4444444444444444,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.3,0.001,0.1,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.4,0.001,0.5,1,0.6,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.5,0.1,0.2,1,0.6470588235294118,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.6,0.001,0.99,1,0.7857142857142857,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.7,0.1,0.05,1,0.9,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.8,0.1,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,pro4_bce_p1,0.9,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.05,0.0001,0.1,1,0.46153846153846156,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.1,0.0001,0.2,1,0.5306122448979592,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.2,0.0001,0.9,1,0.5454545454545454,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.3,0.001,0.1,1,0.5263157894736842,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.4,0.0001,0.8,1,0.42424242424242425,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.5,0.0001,0.05,1,0.37037037037037035,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.6,0.0001,0.99,1,0.5,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.7,0.001,0.9,1,0.7058823529411765,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.8,0.001,0.9,1,0.2727272727272727,"[None, None, None]",0,0
ActorCritic,pro26_bde_p1,0.9,0.1,0.9,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.05,0.0001,0.2,1,0.5147058823529411,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.1,0.001,0.1,1,0.359375,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.2,0.001,0.1,1,0.5263157894736842,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.3,0.001,0.2,1,0.42,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.4,0.0001,0.05,1,0.5116279069767442,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.5,0.0001,0.2,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.6,0.0001,0.5,1,0.5172413793103449,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.7,0.0001,0.05,1,0.5454545454545454,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.8,0.001,0.05,1,0.6,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p1,0.9,0.001,0.05,1,0.625,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.05,0.0001,0.8,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.1,0.0001,0.9,1,0.8235294117647058,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.2,0.0001,0.2,1,0.4666666666666667,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.3,0.001,0.1,1,0.8461538461538461,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.4,0.0001,0.99,1,0.8181818181818182,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.5,0.0001,0.5,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.6,0.001,0.2,1,0.875,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.7,0.001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.8,0.01,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,pro6_bde_p1,0.9,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.05,0.0001,0.5,1,0.5176470588235295,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.1,0.01,0.2,1,0.5555555555555556,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.2,0.001,0.2,1,0.5972222222222222,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.3,0.1,0.05,1,0.5555555555555556,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.4,0.1,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.5,0.1,0.9,1,0.5111111111111111,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.6,0.0001,0.5,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.7,0.0001,0.5,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.8,0.01,0.8,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p1,0.9,0.1,0.1,1,0.8888888888888888,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.05,0.0001,0.5,1,0.6551724137931034,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.1,0.0001,0.1,1,0.7037037037037037,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.2,0.0001,0.9,1,0.7916666666666666,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.3,0.001,0.5,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.4,0.01,0.9,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.5,0.0001,0.2,1,0.7333333333333333,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.6,0.001,0.9,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.7,0.0001,0.2,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.8,0.0001,0.05,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu14_bcf_p1,0.9,0.0001,0.9,1,1.0,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.05,0.0001,0.05,1,0.09523809523809523,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.1,0.001,0.05,1,0.3,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.2,0.5,0.5,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.3,0.0001,0.99,1,0.25,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.4,0.001,0.8,1,0.2857142857142857,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.5,0.0001,0.05,1,0.8181818181818182,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.6,0.0001,0.2,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.7,0.1,0.2,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.8,0.0001,0.1,1,0.8,"[None, None, None]",0,0
ActorCritic,stu19_bde_p1,0.9,0.0001,0.2,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.05,0.0001,0.5,1,0.32,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.1,0.0001,0.1,1,0.6595744680851063,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.2,0.01,0.1,1,0.6190476190476191,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.3,0.0001,0.1,1,0.6756756756756757,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.4,0.001,0.1,1,0.6875,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.5,0.001,0.2,1,0.7307692307692307,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.6,0.001,0.1,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.7,0.1,0.1,1,0.8125,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.8,0.0001,0.9,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro7_bde_p1,0.9,0.001,0.05,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.05,0.0001,0.5,1,0.47058823529411764,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.1,0.0001,0.2,1,0.4375,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.2,0.0001,0.5,1,0.42857142857142855,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.3,0.0001,0.8,1,0.4166666666666667,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.4,0.001,0.1,1,0.45454545454545453,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.5,0.0001,0.2,1,0.2222222222222222,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.6,0.0001,0.5,1,0.2857142857142857,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.7,0.0001,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.8,0.0001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu20_bdf_p1,0.9,0.5,0.9,1,1.0,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.05,0.001,0.5,1,0.7358490566037735,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.1,0.1,0.05,1,0.74,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.2,0.0001,0.05,1,0.7415730337078652,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.3,0.0001,0.2,1,0.717948717948718,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.4,0.001,0.2,1,0.7313432835820896,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.5,0.0001,0.05,1,0.7321428571428571,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.6,0.0001,0.05,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.7,0.0001,0.05,1,0.7941176470588235,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.8,0.001,0.05,1,0.9130434782608695,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p1,0.9,0.0001,0.5,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.05,0.0001,0.2,1,0.576271186440678,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.1,0.1,0.05,1,0.5357142857142857,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.2,0.0001,0.5,1,0.72,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.3,0.0001,0.1,1,0.5227272727272727,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.4,0.0001,0.8,1,0.5789473684210527,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.5,0.1,0.5,1,0.5806451612903226,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.6,0.0001,0.99,1,0.48,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.7,0.001,0.8,1,0.631578947368421,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.8,0.001,0.1,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,stu12_bdf_p1,0.9,0.001,0.8,1,0.8571428571428571,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.05,0.0001,0.2,1,0.45454545454545453,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.1,0.0001,0.9,1,0.47619047619047616,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.2,0.001,0.5,1,0.47368421052631576,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.3,0.0001,0.8,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.4,0.0001,0.9,1,0.6428571428571429,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.5,0.0001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.6,0.1,0.05,1,0.6,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.7,0.0001,0.9,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.8,0.001,0.05,1,0.6,"[None, None, None]",0,0
ActorCritic,stu28_bde_p1,0.9,0.1,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.05,0.0001,0.05,1,0.675,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.1,0.0001,0.99,1,0.6052631578947368,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.2,0.0001,0.1,1,0.6176470588235294,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.3,0.0001,0.8,1,0.6333333333333333,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.4,0.1,0.5,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.5,0.1,0.5,1,0.6190476190476191,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.6,0.0001,0.05,1,0.7058823529411765,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.7,0.001,0.1,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.8,0.001,0.05,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,stu18_bde_p1,0.9,0.001,0.05,1,0.6,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.05,0.0001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.1,0.0001,0.99,1,0.5333333333333333,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.2,0.1,0.1,1,0.48148148148148145,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.3,0.0001,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.4,0.1,0.8,1,0.55,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.5,0.1,0.05,1,0.4117647058823529,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.6,0.001,0.05,1,0.6428571428571429,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.7,0.001,0.05,1,0.4,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.8,0.001,0.2,1,0.42857142857142855,"[None, None, None]",0,0
ActorCritic,stu32_bce_p1,0.9,1.0,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.05,0.0001,0.1,1,0.45,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.1,0.0001,0.05,1,0.3508771929824561,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.2,0.001,0.1,1,0.5490196078431373,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.3,0.0001,0.05,1,0.28888888888888886,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.4,0.001,0.05,1,0.34210526315789475,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.5,0.001,0.05,1,0.59375,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.6,0.001,0.05,1,0.3076923076923077,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.7,0.001,0.2,1,0.5263157894736842,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.8,0.1,0.99,1,0.8461538461538461,"[None, None, None]",0,0
ActorCritic,stu22_bde_p1,0.9,0.001,0.9,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.05,0.0001,0.9,1,0.24,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.1,0.0001,0.1,1,0.6170212765957447,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.2,0.001,0.2,1,0.09523809523809523,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.3,0.0001,0.99,1,0.7027027027027027,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.4,0.001,0.05,1,0.78125,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.5,0.0001,0.8,1,0.5384615384615384,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.6,0.0001,0.05,1,0.9047619047619048,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.7,0.001,0.8,1,0.875,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.8,0.1,0.05,1,0.8181818181818182,"[None, None, None]",0,0
ActorCritic,stu27_bdf_p1,0.9,0.1,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.05,0.0001,0.2,1,0.2982456140350877,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.1,0.0001,0.1,1,0.3888888888888889,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.2,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.3,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.4,0.1,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.5,0.001,0.99,1,0.5333333333333333,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.6,0.001,0.05,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.7,0.0001,0.9,1,0.5,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.8,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu23_bdf_p1,0.9,0.001,0.05,1,0.5,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.05,0.0001,0.05,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.1,0.0001,0.1,1,0.8571428571428571,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.2,0.0001,0.05,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.3,0.0001,0.2,1,0.0,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.4,0.0001,0.5,1,0.2,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.5,0.001,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.6,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.7,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.8,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu8_bce_p1,0.9,0.1,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu9_bcf_p1,0.05,0.0001,0.05,1,0.09090909090909091,"[None, None, None]",0,0
ActorCritic,stu9_bcf_p1,0.1,0.0001,0.1,1,0.3,"[None, None, None]",0,0
ActorCritic,stu9_bcf_p1,0.2,0.0001,0.1,1,0.4444444444444444,"[None, None, None]",0,0
ActorCritic,stu9_bcf_p1,0.3,0.001,0.1,1,0.125,"[None, None, None]",0,0
ActorCritic,stu9_bcf_p1,0.4,0.0001,0.1,1,0.8571428571428571,"[None, None, None]",0,0
