Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task
ActorCritic,pro8_acf_p3,0.6,0.1,0.1,1.0,0.5217391304347826,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro8_acf_p3,0.7,0.1,0.1,1.0,0.5142857142857142,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro8_acf_p3,0.8,0.0001,0.9,1.0,0.5652173913043478,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro8_acf_p3,0.9,0.0001,0.05,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.05,0.0001,0.5,1.0,0.7294117647058823,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.1,0.1,0.9,1.0,0.7329192546583851,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.2,0.0001,0.5,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.3,0.001,0.05,1.0,0.76,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.4,0.0001,0.1,1.0,0.7289719626168224,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.5,0.0001,0.8,1.0,0.6853932584269663,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.6,0.0001,0.5,1.0,0.6527777777777778,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.7,0.0001,0.8,1.0,0.6296296296296297,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.8,0.1,0.05,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro29_ace_p3,0.9,0.1,0.1,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.05,0.0001,0.8,1.0,0.4216867469879518,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.1,0.1,0.05,1.0,0.4194915254237288,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.2,0.0001,0.05,1.0,0.419047619047619,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.3,0.0001,0.8,1.0,0.4565217391304347,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.4,0.001,0.8,1.0,0.5189873417721519,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.5,0.01,0.2,1.0,0.4885496183206106,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.6,0.0001,0.99,1.0,0.3809523809523809,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.7,0.01,0.5,1.0,0.5316455696202531,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.8,0.1,0.99,1.0,0.2641509433962264,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro21_ade_p3,0.9,0.1,0.9,1.0,0.4074074074074074,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.05,0.0001,0.1,1.0,0.3472222222222222,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.1,0.0001,0.2,1.0,0.2941176470588235,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.2,0.1,0.2,1.0,0.3666666666666666,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.3,0.0001,0.99,1.0,0.3018867924528302,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.4,0.5,0.2,1.0,0.4444444444444444,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.5,0.0001,0.99,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.6,0.0001,0.8,1.0,0.4,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.7,0.1,0.5,1.0,0.5217391304347826,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.8,0.001,0.2,1.0,0.7333333333333333,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu17_ace_p3,0.9,0.1,0.05,1.0,0.75,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.05,0.001,0.2,1.0,0.5464684014869888,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.1,0.1,0.05,1.0,0.5372549019607843,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.2,0.0001,0.1,1.0,0.5462555066079295,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.3,0.001,0.05,1.0,0.5829145728643216,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.4,0.0001,0.8,1.0,0.5470588235294118,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.5,0.1,0.1,1.0,0.5563380281690141,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.6,0.1,0.9,1.0,0.5526315789473685,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.7,0.001,0.5,1.0,0.5882352941176471,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.8,0.001,0.1,1.0,0.7192982456140351,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro20_ade_p3,0.9,0.0001,0.9,1.0,0.7241379310344828,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.05,0.0001,0.5,1.0,0.5932203389830508,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.1,0.1,0.99,1.0,0.5892857142857143,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.2,0.0001,0.05,1.0,0.5838926174496645,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.3,0.001,0.2,1.0,0.6106870229007634,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.4,0.0001,0.9,1.0,0.5535714285714286,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.5,0.0001,0.2,1.0,0.5483870967741935,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.6,0.0001,0.1,1.0,0.5866666666666667,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.7,0.0001,0.2,1.0,0.6071428571428571,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.8,0.001,0.05,1.0,0.5526315789473685,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,pro9_acf_p3,0.9,0.0001,0.05,1.0,0.5263157894736842,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.05,0.0001,0.9,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.1,0.001,0.2,1.0,0.5111111111111111,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.2,0.0001,0.5,1.0,0.4666666666666667,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.3,0.0001,0.5,1.0,0.4761904761904761,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.4,0.0001,0.9,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.5,0.001,0.05,1.0,0.48,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.6,0.0001,0.9,1.0,0.6,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.7,0.1,0.1,1.0,0.5111111111111111,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.8,0.001,0.2,1.0,0.7666666666666667,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu13_acf_p3,0.9,0.1,0.9,1.0,0.4,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.05,0.1,0.2,1.0,0.6428571428571429,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.1,0.5,0.2,1.0,0.6625,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.2,0.1,0.2,1.0,0.6619718309859155,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.3,0.0001,0.2,1.0,0.6129032258064516,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.4,0.1,0.99,1.0,0.5849056603773585,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.5,0.0001,0.8,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.6,0.0001,0.8,1.0,0.4444444444444444,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.7,0.1,0.9,1.0,0.5925925925925926,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.8,0.5,0.5,1.0,0.3888888888888889,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu25_ace_p3,0.9,0.1,0.8,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.05,0.0001,0.1,1.0,0.6506024096385542,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.1,0.01,0.2,1.0,0.6560509554140127,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.2,0.001,0.05,1.0,0.6714285714285714,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.3,0.001,0.5,1.0,0.7213114754098361,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.4,0.001,0.05,1.0,0.8,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.5,0.001,0.5,1.0,0.7126436781609196,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.6,0.001,0.1,1.0,0.6428571428571429,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.7,0.001,0.5,1.0,0.7358490566037735,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.8,0.0001,0.5,1.0,0.7714285714285715,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu10_acf_p3,0.9,0.001,0.2,1.0,1.0,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.05,0.1,0.1,1.0,0.5255474452554745,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.1,0.0001,0.5,1.0,0.5,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.2,0.0001,0.8,1.0,0.4568965517241379,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.3,0.0001,0.9,1.0,0.4059405940594059,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.4,0.1,0.2,1.0,0.367816091954023,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.5,0.001,0.05,1.0,0.3888888888888889,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.6,0.1,0.5,1.0,0.3103448275862069,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.7,0.0001,0.05,1.0,0.3636363636363636,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.8,0.1,0.8,1.0,0.5517241379310345,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu11_adf_p3,0.9,0.0001,0.1,1.0,0.2666666666666666,"[None, None, None]",0.0,0.0,Openended,p3
ActorCritic,stu21_ace_p3,0.05,0.01,0.9,1.0,0.4945054945054945,"[None, None, None]",0.0,0.0,Openended,p3
